model,id,product_inventory,last_checked,units,units_sold,,
inventory.stock,3740,3740,NULL,161,0,,
inventory.stock,3741,3741,NULL,131,0,,
inventory.stock,3742,3742,NULL,86,0,,
inventory.stock,3743,3743,NULL,190,0,,
inventory.stock,3744,3744,NULL,95,0,,
inventory.stock,3745,3745,NULL,107,0,,
inventory.stock,3746,3746,NULL,156,0,,
inventory.stock,3747,3747,NULL,174,0,,
inventory.stock,3748,3748,NULL,89,0,,
inventory.stock,3749,3749,NULL,160,0,,
inventory.stock,3750,3750,NULL,153,0,,
inventory.stock,3751,3751,NULL,56,0,,
inventory.stock,3752,3752,NULL,195,0,,
inventory.stock,3753,3753,NULL,122,0,,
inventory.stock,3754,3754,NULL,162,0,,
inventory.stock,3755,3755,NULL,69,0,,
inventory.stock,3756,3756,NULL,40,0,,
inventory.stock,3757,3757,NULL,198,0,,
inventory.stock,3758,3758,NULL,17,0,,
inventory.stock,3759,3759,NULL,105,0,,
inventory.stock,3760,3760,NULL,191,0,,
inventory.stock,3761,3761,NULL,92,0,,
inventory.stock,3762,3762,NULL,161,0,,
inventory.stock,3763,3763,NULL,184,0,,
inventory.stock,3764,3764,NULL,198,0,,
inventory.stock,3765,3765,NULL,48,0,,
inventory.stock,3766,3766,NULL,157,0,,
inventory.stock,3767,3767,NULL,88,0,,
inventory.stock,3768,3768,NULL,141,0,,
inventory.stock,3769,3769,NULL,76,0,,
inventory.stock,3770,3770,NULL,134,0,,
inventory.stock,3771,3771,NULL,64,0,,
inventory.stock,3772,3772,NULL,32,0,,
inventory.stock,3773,3773,NULL,98,0,,
inventory.stock,3774,3774,NULL,171,0,,
inventory.stock,3775,3775,NULL,123,0,,
inventory.stock,3776,3776,NULL,22,0,,
inventory.stock,3777,3777,NULL,9,0,,
inventory.stock,3778,3778,NULL,177,0,,
inventory.stock,3779,3779,NULL,190,0,,
inventory.stock,3780,3780,NULL,77,0,,
inventory.stock,3781,3781,NULL,84,0,,
inventory.stock,3782,3782,NULL,74,0,,
inventory.stock,3783,3783,NULL,192,0,,
inventory.stock,3784,3784,NULL,134,0,,
inventory.stock,3785,3785,NULL,46,0,,
inventory.stock,3786,3786,NULL,123,0,,
inventory.stock,3787,3787,NULL,196,0,,
inventory.stock,3788,3788,NULL,78,0,,
inventory.stock,3789,3789,NULL,157,0,,
inventory.stock,3790,3790,NULL,181,0,,
inventory.stock,3791,3791,NULL,113,0,,
inventory.stock,3792,3792,NULL,11,0,,
inventory.stock,3793,3793,NULL,3,0,,
inventory.stock,3794,3794,NULL,186,0,,
inventory.stock,3795,3795,NULL,116,0,,
inventory.stock,3796,3796,NULL,73,0,,
inventory.stock,3797,3797,NULL,19,0,,
inventory.stock,3798,3798,NULL,66,0,,
inventory.stock,3799,3799,NULL,54,0,,
inventory.stock,3800,3800,NULL,125,0,,
inventory.stock,3801,3801,NULL,27,0,,
inventory.stock,3802,3802,NULL,40,0,,
inventory.stock,3803,3803,NULL,125,0,,
inventory.stock,3804,3804,NULL,11,0,,
inventory.stock,3805,3805,NULL,32,0,,
inventory.stock,3806,3806,NULL,41,0,,
inventory.stock,3807,3807,NULL,2,0,,
inventory.stock,3808,3808,NULL,195,0,,
inventory.stock,3809,3809,NULL,39,0,,
inventory.stock,3810,3810,NULL,188,0,,
inventory.stock,3811,3811,NULL,122,0,,
inventory.stock,3812,3812,NULL,136,0,,
inventory.stock,3813,3813,NULL,158,0,,
inventory.stock,3814,3814,NULL,165,0,,
inventory.stock,3815,3815,NULL,155,0,,
inventory.stock,3816,3816,NULL,149,0,,
inventory.stock,3817,3817,NULL,17,0,,
inventory.stock,3818,3818,NULL,165,0,,
inventory.stock,3819,3819,NULL,137,0,,
inventory.stock,3820,3820,NULL,171,0,,
inventory.stock,3821,3821,NULL,56,0,,
inventory.stock,3822,3822,NULL,197,0,,
inventory.stock,3823,3823,NULL,132,0,,
inventory.stock,3824,3824,NULL,61,0,,
inventory.stock,3825,3825,NULL,158,0,,
inventory.stock,3826,3826,NULL,48,0,,
inventory.stock,3827,3827,NULL,83,0,,
inventory.stock,3828,3828,NULL,10,0,,
inventory.stock,3829,3829,NULL,17,0,,
inventory.stock,3830,3830,NULL,27,0,,
inventory.stock,3831,3831,NULL,151,0,,
inventory.stock,3832,3832,NULL,178,0,,
inventory.stock,3833,3833,NULL,23,0,,
inventory.stock,3834,3834,NULL,188,0,,
inventory.stock,3835,3835,NULL,186,0,,
inventory.stock,3836,3836,NULL,120,0,,
inventory.stock,3837,3837,NULL,152,0,,
inventory.stock,3838,3838,NULL,52,0,,
inventory.stock,3839,3839,NULL,183,0,,
inventory.stock,3840,3840,NULL,160,0,,
inventory.stock,3841,3841,NULL,21,0,,
inventory.stock,3842,3842,NULL,108,0,,
inventory.stock,3843,3843,NULL,45,0,,
inventory.stock,3844,3844,NULL,135,0,,
inventory.stock,3845,3845,NULL,102,0,,
inventory.stock,3846,3846,NULL,154,0,,
inventory.stock,3847,3847,NULL,91,0,,
inventory.stock,3848,3848,NULL,24,0,,
inventory.stock,3849,3849,NULL,36,0,,
inventory.stock,3850,3850,NULL,158,0,,
inventory.stock,3851,3851,NULL,59,0,,
inventory.stock,3852,3852,NULL,135,0,,
inventory.stock,3853,3853,NULL,72,0,,
inventory.stock,3854,3854,NULL,60,0,,
inventory.stock,3855,3855,NULL,53,0,,
inventory.stock,3856,3856,NULL,162,0,,
inventory.stock,3857,3857,NULL,79,0,,
inventory.stock,3858,3858,NULL,45,0,,
inventory.stock,3859,3859,NULL,187,0,,
inventory.stock,3860,3860,NULL,60,0,,
inventory.stock,3861,3861,NULL,75,0,,
inventory.stock,3862,3862,NULL,200,0,,
inventory.stock,3863,3863,NULL,37,0,,
inventory.stock,3864,3864,NULL,23,0,,
inventory.stock,3865,3865,NULL,92,0,,
inventory.stock,3866,3866,NULL,131,0,,
inventory.stock,3867,3867,NULL,24,0,,
inventory.stock,3868,3868,NULL,191,0,,
inventory.stock,3869,3869,NULL,50,0,,
inventory.stock,3870,3870,NULL,116,0,,
inventory.stock,3871,3871,NULL,39,0,,
inventory.stock,3872,3872,NULL,14,0,,
inventory.stock,3873,3873,NULL,145,0,,
inventory.stock,3874,3874,NULL,76,0,,
inventory.stock,3875,3875,NULL,161,0,,
inventory.stock,3876,3876,NULL,101,0,,
inventory.stock,3877,3877,NULL,149,0,,
inventory.stock,3878,3878,NULL,50,0,,
inventory.stock,3879,3879,NULL,71,0,,
inventory.stock,3880,3880,NULL,24,0,,
inventory.stock,3881,3881,NULL,134,0,,
inventory.stock,3882,3882,NULL,172,0,,
inventory.stock,3883,3883,NULL,96,0,,
inventory.stock,3884,3884,NULL,138,0,,
inventory.stock,3885,3885,NULL,103,0,,
inventory.stock,3886,3886,NULL,157,0,,
inventory.stock,3887,3887,NULL,185,0,,
inventory.stock,3888,3888,NULL,10,0,,
inventory.stock,3889,3889,NULL,40,0,,
inventory.stock,3890,3890,NULL,49,0,,
inventory.stock,3891,3891,NULL,18,0,,
inventory.stock,3892,3892,NULL,118,0,,
inventory.stock,3893,3893,NULL,179,0,,
inventory.stock,3894,3894,NULL,188,0,,
inventory.stock,3895,3895,NULL,66,0,,
inventory.stock,3896,3896,NULL,133,0,,
inventory.stock,3897,3897,NULL,123,0,,
inventory.stock,3898,3898,NULL,86,0,,
inventory.stock,3899,3899,NULL,26,0,,
inventory.stock,3900,3900,NULL,64,0,,
inventory.stock,3901,3901,NULL,171,0,,
inventory.stock,3902,3902,NULL,87,0,,
inventory.stock,3903,3903,NULL,1,0,,
inventory.stock,3904,3904,NULL,89,0,,
inventory.stock,3905,3905,NULL,42,0,,
inventory.stock,3906,3906,NULL,51,0,,
inventory.stock,3907,3907,NULL,4,0,,
inventory.stock,3908,3908,NULL,89,0,,
inventory.stock,3909,3909,NULL,143,0,,
inventory.stock,3910,3910,NULL,87,0,,
inventory.stock,3911,3911,NULL,114,0,,
inventory.stock,3912,3912,NULL,67,0,,
inventory.stock,3913,3913,NULL,53,0,,
inventory.stock,3914,3914,NULL,45,0,,
inventory.stock,3915,3915,NULL,112,0,,
inventory.stock,3916,3916,NULL,66,0,,
inventory.stock,3917,3917,NULL,101,0,,
inventory.stock,3918,3918,NULL,153,0,,
inventory.stock,3919,3919,NULL,8,0,,
inventory.stock,3920,3920,NULL,14,0,,
inventory.stock,3921,3921,NULL,169,0,,
inventory.stock,3922,3922,NULL,142,0,,
inventory.stock,3923,3923,NULL,5,0,,
inventory.stock,3924,3924,NULL,82,0,,
inventory.stock,3925,3925,NULL,4,0,,
inventory.stock,3926,3926,NULL,181,0,,
inventory.stock,3927,3927,NULL,197,0,,
inventory.stock,3928,3928,NULL,134,0,,
inventory.stock,3929,3929,NULL,182,0,,
inventory.stock,3930,3930,NULL,124,0,,
inventory.stock,3931,3931,NULL,2,0,,
inventory.stock,3932,3932,NULL,108,0,,
inventory.stock,3933,3933,NULL,149,0,,
inventory.stock,3934,3934,NULL,41,0,,
inventory.stock,3935,3935,NULL,164,0,,
inventory.stock,3936,3936,NULL,76,0,,
inventory.stock,3937,3937,NULL,87,0,,
inventory.stock,3938,3938,NULL,99,0,,
inventory.stock,3939,3939,NULL,134,0,,
inventory.stock,3940,3940,NULL,36,0,,
inventory.stock,3941,3941,NULL,4,0,,
inventory.stock,3942,3942,NULL,191,0,,
inventory.stock,3943,3943,NULL,139,0,,
inventory.stock,3944,3944,NULL,156,0,,
inventory.stock,3945,3945,NULL,60,0,,
inventory.stock,3946,3946,NULL,106,0,,
inventory.stock,3947,3947,NULL,188,0,,
inventory.stock,3948,3948,NULL,95,0,,
inventory.stock,3949,3949,NULL,121,0,,
inventory.stock,3950,3950,NULL,120,0,,
inventory.stock,3951,3951,NULL,90,0,,
inventory.stock,3952,3952,NULL,32,0,,
inventory.stock,3953,3953,NULL,31,0,,
inventory.stock,3954,3954,NULL,6,0,,
inventory.stock,3955,3955,NULL,193,0,,
inventory.stock,3956,3956,NULL,144,0,,
inventory.stock,3957,3957,NULL,15,0,,
inventory.stock,3958,3958,NULL,67,0,,
inventory.stock,3959,3959,NULL,177,0,,
inventory.stock,3960,3960,NULL,56,0,,
inventory.stock,3961,3961,NULL,139,0,,
inventory.stock,3962,3962,NULL,21,0,,
inventory.stock,3963,3963,NULL,124,0,,
inventory.stock,3964,3964,NULL,145,0,,
inventory.stock,3965,3965,NULL,144,0,,
inventory.stock,3966,3966,NULL,50,0,,
inventory.stock,3967,3967,NULL,163,0,,
inventory.stock,3968,3968,NULL,23,0,,
inventory.stock,3969,3969,NULL,86,0,,
inventory.stock,3970,3970,NULL,150,0,,
inventory.stock,3971,3971,NULL,61,0,,
inventory.stock,3972,3972,NULL,99,0,,
inventory.stock,3973,3973,NULL,142,0,,
inventory.stock,3974,3974,NULL,144,0,,
inventory.stock,3975,3975,NULL,52,0,,
inventory.stock,3976,3976,NULL,181,0,,
inventory.stock,3977,3977,NULL,44,0,,
inventory.stock,3978,3978,NULL,67,0,,
inventory.stock,3979,3979,NULL,70,0,,
inventory.stock,3980,3980,NULL,186,0,,
inventory.stock,3981,3981,NULL,125,0,,
inventory.stock,3982,3982,NULL,104,0,,
inventory.stock,3983,3983,NULL,90,0,,
inventory.stock,3984,3984,NULL,86,0,,
inventory.stock,3985,3985,NULL,91,0,,
inventory.stock,3986,3986,NULL,163,0,,
inventory.stock,3987,3987,NULL,54,0,,
inventory.stock,3988,3988,NULL,5,0,,
inventory.stock,3989,3989,NULL,121,0,,
inventory.stock,3990,3990,NULL,30,0,,
inventory.stock,3991,3991,NULL,154,0,,
inventory.stock,3992,3992,NULL,178,0,,
inventory.stock,3993,3993,NULL,41,0,,
inventory.stock,3994,3994,NULL,199,0,,
inventory.stock,3995,3995,NULL,77,0,,
inventory.stock,3996,3996,NULL,89,0,,
inventory.stock,3997,3997,NULL,63,0,,
inventory.stock,3998,3998,NULL,197,0,,
inventory.stock,3999,3999,NULL,185,0,,
inventory.stock,4000,4000,NULL,27,0,,
inventory.stock,4001,4001,NULL,80,0,,
inventory.stock,4002,4002,NULL,24,0,,
inventory.stock,4003,4003,NULL,134,0,,
inventory.stock,4004,4004,NULL,104,0,,
inventory.stock,4005,4005,NULL,27,0,,
inventory.stock,4006,4006,NULL,166,0,,
inventory.stock,4007,4007,NULL,61,0,,
inventory.stock,4008,4008,NULL,79,0,,
inventory.stock,4009,4009,NULL,151,0,,
inventory.stock,4010,4010,NULL,96,0,,
inventory.stock,4011,4011,NULL,67,0,,
inventory.stock,4012,4012,NULL,145,0,,
inventory.stock,4013,4013,NULL,54,0,,
inventory.stock,4014,4014,NULL,162,0,,
inventory.stock,4015,4015,NULL,123,0,,
inventory.stock,4016,4016,NULL,87,0,,
inventory.stock,4017,4017,NULL,178,0,,
inventory.stock,4018,4018,NULL,145,0,,
inventory.stock,4019,4019,NULL,76,0,,
inventory.stock,4020,4020,NULL,104,0,,
inventory.stock,4021,4021,NULL,188,0,,
inventory.stock,4022,4022,NULL,130,0,,
inventory.stock,4023,4023,NULL,9,0,,
inventory.stock,4024,4024,NULL,90,0,,
inventory.stock,4025,4025,NULL,28,0,,
inventory.stock,4026,4026,NULL,169,0,,
inventory.stock,4027,4027,NULL,168,0,,
inventory.stock,4028,4028,NULL,108,0,,
inventory.stock,4029,4029,NULL,171,0,,
inventory.stock,4030,4030,NULL,91,0,,
inventory.stock,4031,4031,NULL,145,0,,
inventory.stock,4032,4032,NULL,147,0,,
inventory.stock,4033,4033,NULL,7,0,,
inventory.stock,4034,4034,NULL,27,0,,
inventory.stock,4035,4035,NULL,110,0,,
inventory.stock,4036,4036,NULL,110,0,,
inventory.stock,4037,4037,NULL,39,0,,
inventory.stock,4038,4038,NULL,28,0,,
inventory.stock,4039,4039,NULL,68,0,,
inventory.stock,4040,4040,NULL,156,0,,
inventory.stock,4041,4041,NULL,96,0,,
inventory.stock,4042,4042,NULL,155,0,,
inventory.stock,4043,4043,NULL,97,0,,
inventory.stock,4044,4044,NULL,53,0,,
inventory.stock,4045,4045,NULL,12,0,,
inventory.stock,4046,4046,NULL,89,0,,
inventory.stock,4047,4047,NULL,24,0,,
inventory.stock,4048,4048,NULL,59,0,,
inventory.stock,4049,4049,NULL,21,0,,
inventory.stock,4050,4050,NULL,128,0,,
inventory.stock,4051,4051,NULL,23,0,,
inventory.stock,4052,4052,NULL,76,0,,
inventory.stock,4053,4053,NULL,10,0,,
inventory.stock,4054,4054,NULL,65,0,,
inventory.stock,4055,4055,NULL,197,0,,
inventory.stock,4056,4056,NULL,196,0,,
inventory.stock,4057,4057,NULL,179,0,,
inventory.stock,4058,4058,NULL,11,0,,
inventory.stock,4059,4059,NULL,183,0,,
inventory.stock,4060,4060,NULL,161,0,,
inventory.stock,4061,4061,NULL,141,0,,
inventory.stock,4062,4062,NULL,82,0,,
inventory.stock,4063,4063,NULL,90,0,,
inventory.stock,4064,4064,NULL,15,0,,
inventory.stock,4065,4065,NULL,80,0,,
inventory.stock,4066,4066,NULL,154,0,,
inventory.stock,4067,4067,NULL,73,0,,
inventory.stock,4068,4068,NULL,182,0,,
inventory.stock,4069,4069,NULL,46,0,,
inventory.stock,4070,4070,NULL,154,0,,
inventory.stock,4071,4071,NULL,84,0,,
inventory.stock,4072,4072,NULL,142,0,,
inventory.stock,4073,4073,NULL,171,0,,
inventory.stock,4074,4074,NULL,87,0,,
inventory.stock,4075,4075,NULL,153,0,,
inventory.stock,4076,4076,NULL,103,0,,
inventory.stock,4077,4077,NULL,111,0,,
inventory.stock,4078,4078,NULL,39,0,,
inventory.stock,4079,4079,NULL,25,0,,
inventory.stock,4080,4080,NULL,91,0,,
inventory.stock,4081,4081,NULL,28,0,,
inventory.stock,4082,4082,NULL,36,0,,
inventory.stock,4083,4083,NULL,25,0,,
inventory.stock,4084,4084,NULL,110,0,,
inventory.stock,4085,4085,NULL,103,0,,
inventory.stock,4086,4086,NULL,188,0,,
inventory.stock,4087,4087,NULL,25,0,,
inventory.stock,4088,4088,NULL,71,0,,
inventory.stock,4089,4089,NULL,39,0,,
inventory.stock,4090,4090,NULL,23,0,,
inventory.stock,4091,4091,NULL,161,0,,
inventory.stock,4092,4092,NULL,180,0,,
inventory.stock,4093,4093,NULL,103,0,,
inventory.stock,4094,4094,NULL,194,0,,
inventory.stock,4095,4095,NULL,118,0,,
inventory.stock,4096,4096,NULL,142,0,,
inventory.stock,4097,4097,NULL,12,0,,
inventory.stock,4098,4098,NULL,21,0,,
inventory.stock,4099,4099,NULL,55,0,,
inventory.stock,4100,4100,NULL,63,0,,
inventory.stock,4101,4101,NULL,58,0,,
inventory.stock,4102,4102,NULL,58,0,,
inventory.stock,4103,4103,NULL,96,0,,
inventory.stock,4104,4104,NULL,24,0,,
inventory.stock,4105,4105,NULL,127,0,,
inventory.stock,4106,4106,NULL,145,0,,
inventory.stock,4107,4107,NULL,134,0,,
inventory.stock,4108,4108,NULL,7,0,,
inventory.stock,4109,4109,NULL,76,0,,
inventory.stock,4110,4110,NULL,90,0,,
inventory.stock,4111,4111,NULL,79,0,,
inventory.stock,4112,4112,NULL,189,0,,
inventory.stock,4113,4113,NULL,63,0,,
inventory.stock,4114,4114,NULL,129,0,,
inventory.stock,4115,4115,NULL,68,0,,
inventory.stock,4116,4116,NULL,84,0,,
inventory.stock,4117,4117,NULL,183,0,,
inventory.stock,4118,4118,NULL,168,0,,
inventory.stock,4119,4119,NULL,12,0,,
inventory.stock,4120,4120,NULL,27,0,,
inventory.stock,4121,4121,NULL,182,0,,
inventory.stock,4122,4122,NULL,129,0,,
inventory.stock,4123,4123,NULL,92,0,,
inventory.stock,4124,4124,NULL,4,0,,
inventory.stock,4125,4125,NULL,43,0,,
inventory.stock,4126,4126,NULL,141,0,,
inventory.stock,4127,4127,NULL,11,0,,
inventory.stock,4128,4128,NULL,15,0,,
inventory.stock,4129,4129,NULL,127,0,,
inventory.stock,4130,4130,NULL,92,0,,
inventory.stock,4131,4131,NULL,55,0,,
inventory.stock,4132,4132,NULL,97,0,,
inventory.stock,4133,4133,NULL,46,0,,
inventory.stock,4134,4134,NULL,7,0,,
inventory.stock,4135,4135,NULL,123,0,,
inventory.stock,4136,4136,NULL,23,0,,
inventory.stock,4137,4137,NULL,181,0,,
inventory.stock,4138,4138,NULL,59,0,,
inventory.stock,4139,4139,NULL,46,0,,
inventory.stock,4140,4140,NULL,119,0,,
inventory.stock,4141,4141,NULL,157,0,,
inventory.stock,4142,4142,NULL,119,0,,
inventory.stock,4143,4143,NULL,58,0,,
inventory.stock,4144,4144,NULL,90,0,,
inventory.stock,4145,4145,NULL,121,0,,
inventory.stock,4146,4146,NULL,174,0,,
inventory.stock,4147,4147,NULL,56,0,,
inventory.stock,4148,4148,NULL,64,0,,
inventory.stock,4149,4149,NULL,30,0,,
inventory.stock,4150,4150,NULL,79,0,,
inventory.stock,4151,4151,NULL,165,0,,
inventory.stock,4152,4152,NULL,68,0,,
inventory.stock,4153,4153,NULL,5,0,,
inventory.stock,4154,4154,NULL,91,0,,
inventory.stock,4155,4155,NULL,185,0,,
inventory.stock,4156,4156,NULL,148,0,,
inventory.stock,4157,4157,NULL,173,0,,
inventory.stock,4158,4158,NULL,200,0,,
inventory.stock,4159,4159,NULL,21,0,,
inventory.stock,4160,4160,NULL,185,0,,
inventory.stock,4161,4161,NULL,32,0,,
inventory.stock,4162,4162,NULL,173,0,,
inventory.stock,4163,4163,NULL,103,0,,
inventory.stock,4164,4164,NULL,50,0,,
inventory.stock,4165,4165,NULL,141,0,,
inventory.stock,4166,4166,NULL,21,0,,
inventory.stock,4167,4167,NULL,82,0,,
inventory.stock,4168,4168,NULL,140,0,,
inventory.stock,4169,4169,NULL,178,0,,
inventory.stock,4170,4170,NULL,189,0,,
inventory.stock,4171,4171,NULL,41,0,,
inventory.stock,4172,4172,NULL,90,0,,
inventory.stock,4173,4173,NULL,14,0,,
inventory.stock,4174,4174,NULL,135,0,,
inventory.stock,4175,4175,NULL,120,0,,
inventory.stock,4176,4176,NULL,134,0,,
inventory.stock,4177,4177,NULL,18,0,,
inventory.stock,4178,4178,NULL,58,0,,
inventory.stock,4179,4179,NULL,164,0,,
inventory.stock,4180,4180,NULL,86,0,,
inventory.stock,4181,4181,NULL,3,0,,
inventory.stock,4182,4182,NULL,63,0,,
inventory.stock,4183,4183,NULL,2,0,,
inventory.stock,4184,4184,NULL,54,0,,
inventory.stock,4185,4185,NULL,129,0,,
inventory.stock,4186,4186,NULL,135,0,,
inventory.stock,4187,4187,NULL,138,0,,
inventory.stock,4188,4188,NULL,23,0,,
inventory.stock,4189,4189,NULL,84,0,,
inventory.stock,4190,4190,NULL,145,0,,
inventory.stock,4191,4191,NULL,97,0,,
inventory.stock,4192,4192,NULL,161,0,,
inventory.stock,4193,4193,NULL,16,0,,
inventory.stock,4194,4194,NULL,193,0,,
inventory.stock,4195,4195,NULL,82,0,,
inventory.stock,4196,4196,NULL,70,0,,
inventory.stock,4197,4197,NULL,3,0,,
inventory.stock,4198,4198,NULL,6,0,,
inventory.stock,4199,4199,NULL,80,0,,
inventory.stock,4200,4200,NULL,50,0,,
inventory.stock,4201,4201,NULL,175,0,,
inventory.stock,4202,4202,NULL,160,0,,
inventory.stock,4203,4203,NULL,183,0,,
inventory.stock,4204,4204,NULL,76,0,,
inventory.stock,4205,4205,NULL,47,0,,
inventory.stock,4206,4206,NULL,147,0,,
inventory.stock,4207,4207,NULL,16,0,,
inventory.stock,4208,4208,NULL,79,0,,
inventory.stock,4209,4209,NULL,177,0,,
inventory.stock,4210,4210,NULL,85,0,,
inventory.stock,4211,4211,NULL,7,0,,
inventory.stock,4212,4212,NULL,35,0,,
inventory.stock,4213,4213,NULL,181,0,,
inventory.stock,4214,4214,NULL,78,0,,
inventory.stock,4215,4215,NULL,65,0,,
inventory.stock,4216,4216,NULL,111,0,,
inventory.stock,4217,4217,NULL,200,0,,
inventory.stock,4218,4218,NULL,11,0,,
inventory.stock,4219,4219,NULL,162,0,,
inventory.stock,4220,4220,NULL,178,0,,
inventory.stock,4221,4221,NULL,57,0,,
inventory.stock,4222,4222,NULL,13,0,,
inventory.stock,4223,4223,NULL,200,0,,
inventory.stock,4224,4224,NULL,50,0,,
inventory.stock,4225,4225,NULL,158,0,,
inventory.stock,4226,4226,NULL,134,0,,
inventory.stock,4227,4227,NULL,8,0,,
inventory.stock,4228,4228,NULL,86,0,,
inventory.stock,4229,4229,NULL,70,0,,
inventory.stock,4230,4230,NULL,61,0,,
inventory.stock,4231,4231,NULL,83,0,,
inventory.stock,4232,4232,NULL,140,0,,
inventory.stock,4233,4233,NULL,86,0,,
inventory.stock,4234,4234,NULL,125,0,,
inventory.stock,4235,4235,NULL,184,0,,
inventory.stock,4236,4236,NULL,8,0,,
inventory.stock,4237,4237,NULL,80,0,,
inventory.stock,4238,4238,NULL,30,0,,
inventory.stock,4239,4239,NULL,146,0,,
inventory.stock,4240,4240,NULL,32,0,,
inventory.stock,4241,4241,NULL,54,0,,
inventory.stock,4242,4242,NULL,6,0,,
inventory.stock,4243,4243,NULL,167,0,,
inventory.stock,4244,4244,NULL,42,0,,
inventory.stock,4245,4245,NULL,181,0,,
inventory.stock,4246,4246,NULL,93,0,,
inventory.stock,4247,4247,NULL,144,0,,
inventory.stock,4248,4248,NULL,66,0,,
inventory.stock,4249,4249,NULL,69,0,,
inventory.stock,4250,4250,NULL,116,0,,
inventory.stock,4251,4251,NULL,166,0,,
inventory.stock,4252,4252,NULL,113,0,,
inventory.stock,4253,4253,NULL,19,0,,
inventory.stock,4254,4254,NULL,175,0,,
inventory.stock,4255,4255,NULL,29,0,,
inventory.stock,4256,4256,NULL,77,0,,
inventory.stock,4257,4257,NULL,11,0,,
inventory.stock,4258,4258,NULL,70,0,,
inventory.stock,4259,4259,NULL,86,0,,
inventory.stock,4260,4260,NULL,20,0,,
inventory.stock,4261,4261,NULL,189,0,,
inventory.stock,4262,4262,NULL,5,0,,
inventory.stock,4263,4263,NULL,186,0,,
inventory.stock,4264,4264,NULL,112,0,,
inventory.stock,4265,4265,NULL,184,0,,
inventory.stock,4266,4266,NULL,100,0,,
inventory.stock,4267,4267,NULL,48,0,,
inventory.stock,4268,4268,NULL,90,0,,
inventory.stock,4269,4269,NULL,93,0,,
inventory.stock,4270,4270,NULL,130,0,,
inventory.stock,4271,4271,NULL,190,0,,
inventory.stock,4272,4272,NULL,162,0,,
inventory.stock,4273,4273,NULL,83,0,,
inventory.stock,4274,4274,NULL,159,0,,
inventory.stock,4275,4275,NULL,130,0,,
inventory.stock,4276,4276,NULL,119,0,,
inventory.stock,4277,4277,NULL,13,0,,
inventory.stock,4278,4278,NULL,155,0,,
inventory.stock,4279,4279,NULL,143,0,,
inventory.stock,4280,4280,NULL,36,0,,
inventory.stock,4281,4281,NULL,146,0,,
inventory.stock,4282,4282,NULL,87,0,,
inventory.stock,4283,4283,NULL,147,0,,
inventory.stock,4284,4284,NULL,47,0,,
inventory.stock,4285,4285,NULL,8,0,,
inventory.stock,4286,4286,NULL,104,0,,
inventory.stock,4287,4287,NULL,93,0,,
inventory.stock,4288,4288,NULL,11,0,,
inventory.stock,4289,4289,NULL,124,0,,
inventory.stock,4290,4290,NULL,60,0,,
inventory.stock,4291,4291,NULL,110,0,,
inventory.stock,4292,4292,NULL,85,0,,
inventory.stock,4293,4293,NULL,124,0,,
inventory.stock,4294,4294,NULL,38,0,,
inventory.stock,4295,4295,NULL,154,0,,
inventory.stock,4296,4296,NULL,40,0,,
inventory.stock,4297,4297,NULL,154,0,,
inventory.stock,4298,4298,NULL,66,0,,
inventory.stock,4299,4299,NULL,85,0,,
inventory.stock,4300,4300,NULL,189,0,,
inventory.stock,4301,4301,NULL,109,0,,
inventory.stock,4302,4302,NULL,197,0,,
inventory.stock,4303,4303,NULL,174,0,,
inventory.stock,4304,4304,NULL,68,0,,
inventory.stock,4305,4305,NULL,110,0,,
inventory.stock,4306,4306,NULL,100,0,,
inventory.stock,4307,4307,NULL,116,0,,
inventory.stock,4308,4308,NULL,1,0,,
inventory.stock,4309,4309,NULL,192,0,,
inventory.stock,4310,4310,NULL,4,0,,
inventory.stock,4311,4311,NULL,6,0,,
inventory.stock,4312,4312,NULL,54,0,,
inventory.stock,4313,4313,NULL,91,0,,
inventory.stock,4314,4314,NULL,78,0,,
inventory.stock,4315,4315,NULL,141,0,,
inventory.stock,4316,4316,NULL,2,0,,
inventory.stock,4317,4317,NULL,162,0,,
inventory.stock,4318,4318,NULL,158,0,,
inventory.stock,4319,4319,NULL,172,0,,
inventory.stock,4320,4320,NULL,32,0,,
inventory.stock,4321,4321,NULL,40,0,,
inventory.stock,4322,4322,NULL,23,0,,
inventory.stock,4323,4323,NULL,123,0,,
inventory.stock,4324,4324,NULL,59,0,,
inventory.stock,4325,4325,NULL,200,0,,
inventory.stock,4326,4326,NULL,93,0,,
inventory.stock,4327,4327,NULL,137,0,,
inventory.stock,4328,4328,NULL,39,0,,
inventory.stock,4329,4329,NULL,40,0,,
inventory.stock,4330,4330,NULL,131,0,,
inventory.stock,4331,4331,NULL,70,0,,
inventory.stock,4332,4332,NULL,70,0,,
inventory.stock,4333,4333,NULL,185,0,,
inventory.stock,4334,4334,NULL,71,0,,
inventory.stock,4335,4335,NULL,32,0,,
inventory.stock,4336,4336,NULL,48,0,,
inventory.stock,4337,4337,NULL,102,0,,
inventory.stock,4338,4338,NULL,86,0,,
inventory.stock,4339,4339,NULL,52,0,,
inventory.stock,4340,4340,NULL,137,0,,
inventory.stock,4341,4341,NULL,14,0,,
inventory.stock,4342,4342,NULL,101,0,,
inventory.stock,4343,4343,NULL,123,0,,
inventory.stock,4344,4344,NULL,5,0,,
inventory.stock,4345,4345,NULL,153,0,,
inventory.stock,4346,4346,NULL,124,0,,
