model,id,sku,upc,product_type,product,brand,is_active,retail_price,store_price,sale_price,weight,created_at,updated_at
inventory.productinventory,3773,1407020569,742531632175,1,3773,618,1,76,72,36,1023,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,3774,1695527363,838613203864,1,3774,618,1,80,76,38,1121,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,3775,3274416393,113477925485,1,3775,618,1,92,88,44,1145,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,3776,9303609075,653424659730,1,3776,618,1,79,74,37,970,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,3777,8592814688,281534833817,1,3777,618,1,73,68,34,999,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,3778,5328525782,810479641783,1,3778,618,1,86,82,41,928,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,3779,6324524545,589517332788,1,3779,618,1,71,66,33,1027,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,3780,5388399827,216445142202,1,3780,618,1,89,84,42,1034,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,3781,5072660293,588127387238,1,3781,618,1,90,86,43,1031,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,3782,8381532496,178519263851,1,3782,618,1,80,76,38,1076,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,3783,6329787969,230973571184,1,3783,618,1,98,94,47,1127,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,3784,5913580423,393199954367,1,3784,618,1,73,68,34,1118,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,3785,5309530225,539773751391,1,3785,618,1,99,94,47,1145,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,3786,5227410107,283637083252,1,3786,618,1,83,78,39,1139,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,3787,3517238287,594225784606,1,3787,618,1,75,70,35,1065,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,3788,8387293855,133014120735,1,3788,618,1,95,90,45,1136,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,3789,7812576806,322883553129,1,3789,618,1,70,66,33,911,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,3790,9013940373,436191451275,1,3790,618,1,88,84,42,1107,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,3791,8470886721,498632852513,1,3791,618,1,77,72,36,1041,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,3792,1010441524,106480327865,1,3792,618,1,81,76,38,920,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,3793,2376626422,876017837099,1,3793,618,1,73,68,34,929,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,3794,6533168077,284222124525,1,3794,618,1,91,86,43,964,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,3795,4379353882,744228154027,1,3795,618,1,88,84,42,1137,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,3796,1407384431,650697805167,1,3796,618,1,85,80,40,1019,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,3797,8774867001,966462691776,1,3797,618,1,94,90,45,1095,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,3798,9333246289,147882962744,1,3798,618,1,94,90,45,1026,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,3799,7656243156,379208892536,1,3799,618,1,94,90,45,1142,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,3800,2189038887,887009628430,1,3800,618,1,80,76,38,1095,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,3801,6394468853,353947600288,1,3801,618,1,75,70,35,1143,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,3802,5242073946,302445334815,1,3802,618,1,84,80,40,1008,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,3803,5167867600,659569308814,1,3803,618,1,73,68,34,1006,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,3804,1995972995,290179890395,1,3804,618,1,72,68,34,1118,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,3805,3462374127,626683189163,1,3805,618,1,87,82,41,1014,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,3806,3280615402,886066459367,1,3806,618,1,85,80,40,913,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,3807,2955470571,875852415500,1,3807,618,1,81,76,38,1046,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,3808,2282881533,314226330872,1,3808,618,1,95,90,45,955,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,3809,3574531614,942530260724,1,3809,618,1,94,90,45,982,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,3810,6629059149,932209477876,1,3810,618,1,99,94,47,969,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,3811,3377116156,344486981473,1,3811,618,1,70,66,33,1055,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,3812,2920058732,391269594275,1,3812,618,1,81,76,38,1009,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,3813,6103472662,916373934920,1,3813,618,1,88,84,42,957,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,3814,8230516896,210976355503,1,3814,618,1,78,74,37,1146,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,3815,3551407552,212844220819,1,3815,618,1,93,88,44,1135,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,3816,7267837007,158230747010,1,3816,618,1,80,76,38,1129,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,3817,1007055343,489502003667,1,3817,618,1,97,92,46,930,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,3818,6474505101,649858020088,1,3818,618,1,86,82,41,1104,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,3819,4961856724,839141209895,1,3819,618,1,94,90,45,937,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,3820,9212816380,470594080201,1,3820,618,1,94,90,45,1001,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,3821,7624770051,674360654731,1,3821,618,1,82,78,39,1060,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,3822,1275882828,810297946174,1,3822,618,1,71,66,33,1005,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,3823,4368486429,350157529270,1,3823,618,1,87,82,41,978,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,3824,3324843621,517917786140,1,3824,618,1,81,76,38,1000,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,3825,7466593818,865707187705,1,3825,618,1,78,74,37,1139,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,3826,5220663610,815681168394,1,3826,618,1,84,80,40,1086,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,3827,2055766691,871557843471,1,3827,618,1,88,84,42,1089,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,3828,5824000144,120009215891,1,3828,618,1,75,70,35,985,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,3829,4194252344,837182507550,1,3829,618,1,74,70,35,912,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,3830,6213702649,717130726404,1,3830,618,1,76,72,36,1001,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,3831,2063233676,175270747844,1,3831,619,1,94,90,45,919,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,3832,7931744419,684583574124,1,3832,620,1,92,88,44,1037,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,3833,3071424527,992270780135,1,3833,620,1,85,80,40,939,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,3834,3604569888,697330009681,1,3834,621,1,95,90,45,1008,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,3835,4378847774,485111654560,1,3835,622,1,90,86,43,1107,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,3836,8240500887,837874891381,1,3836,623,1,78,74,37,937,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,3837,1128347822,532539751801,1,3837,624,1,92,88,44,940,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,3838,3787240546,808604081665,1,3838,625,1,86,82,41,1003,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,3839,7367608311,670740053253,1,3839,625,1,71,66,33,1114,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,3840,1221029603,808538495609,1,3840,626,1,91,86,43,1101,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,3841,4632156210,837799587720,1,3841,627,1,75,70,35,932,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,3842,7353875785,555392400769,1,3842,627,1,96,92,46,941,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,3843,4691270027,297924853532,1,3843,627,1,81,76,38,960,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,3844,3051211417,765380994000,1,3844,627,1,85,80,40,1096,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,3845,3342630619,894970453279,1,3845,627,1,81,76,38,999,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,3846,4232466080,154618075631,1,3846,627,1,81,76,38,1009,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,3847,2937246648,247251459528,1,3847,628,1,88,84,42,972,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,3848,9323740233,572074314514,1,3848,629,1,74,70,35,995,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,3849,4978541438,750794067171,1,3849,630,1,71,66,33,1135,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,3850,8919707400,389294080437,1,3850,631,1,87,82,41,1147,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,3851,1242082613,128707236566,1,3851,632,1,85,80,40,1141,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,3852,3759034935,521984080426,1,3852,633,1,98,94,47,1010,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,3853,8326283117,992006945408,1,3853,633,1,87,82,41,1096,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,3854,9418760431,211487734838,1,3854,633,1,82,78,39,973,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,3855,1436877149,156166075955,1,3855,633,1,99,94,47,955,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,3856,7628995858,147529379114,1,3856,633,1,93,88,44,922,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,3857,7217887027,343484842490,1,3857,633,1,99,94,47,1013,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,3858,8664459876,942373626054,1,3858,633,1,94,90,45,1029,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,3859,5426772662,148040732449,1,3859,633,1,80,76,38,1144,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,3860,5956260697,416489010760,1,3860,633,1,90,86,43,1108,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,3861,1259008071,362388684432,1,3861,633,1,74,70,35,1058,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,3862,9911510170,514182429144,1,3862,633,1,81,76,38,1139,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,3863,1717921412,244891974529,1,3863,633,1,98,94,47,1113,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,3864,7215208895,757487144416,1,3864,633,1,90,86,43,929,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,3865,4617509805,302524160811,1,3865,634,1,89,84,42,1139,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,3866,2036804175,991965661902,1,3866,634,1,87,82,41,1092,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,3867,1232811925,618437288277,1,3867,634,1,89,84,42,1144,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,3868,5782182287,942375427423,1,3868,634,1,79,74,37,1101,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,3869,7931001403,446650019114,1,3869,634,1,85,80,40,1049,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,3870,6921642941,263555844372,1,3870,634,1,98,94,47,1083,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,3871,7502259915,984189104447,1,3871,634,1,89,84,42,930,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,3872,5885235630,680231448482,1,3872,634,1,89,84,42,1079,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,3873,3923322264,886274528181,1,3873,634,1,71,66,33,1136,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,3874,4776068530,672968069080,1,3874,634,1,82,78,39,934,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,3875,3299988943,953981103443,1,3875,634,1,94,90,45,1138,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,3876,2222081589,589007790687,1,3876,634,1,73,68,34,1054,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,3877,9819423455,853366375603,1,3877,634,1,97,92,46,1139,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,3878,5655348197,556835076163,1,3878,634,1,71,66,33,1145,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,3879,4732864973,625376266265,1,3879,634,1,92,88,44,1070,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,3880,5929211773,171011799276,1,3880,635,1,97,92,46,955,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,3881,1371156610,153759308744,1,3881,635,1,98,94,47,1088,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,3882,2864948530,761120618599,1,3882,635,1,73,68,34,946,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,3883,3433549041,653630877153,1,3883,635,1,74,70,35,1145,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,3884,9924441000,777040807476,1,3884,635,1,88,84,42,928,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,3885,5893393171,141419008517,1,3885,635,1,84,80,40,913,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,3886,2736851098,602518036307,1,3886,635,1,86,82,41,1147,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,3887,3063753270,118643195476,1,3887,635,1,87,82,41,916,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,3888,8577825747,842686526218,1,3888,636,1,79,74,37,1038,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,3889,2829415298,244678614773,1,3889,637,1,77,72,36,1139,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,3890,7947130838,537600080653,1,3890,638,1,72,68,34,965,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,3891,8088307005,924997644854,1,3891,638,1,99,94,47,954,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,3892,8357734258,525631113535,1,3892,638,1,81,76,38,929,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,3893,3721585129,987020225100,1,3893,638,1,98,94,47,1094,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,3894,1663854439,826420187333,1,3894,638,1,81,76,38,923,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,3895,1859663525,413751024127,1,3895,638,1,79,74,37,1134,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,3896,3415256090,739179411126,1,3896,638,1,94,90,45,1137,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,3897,9582644926,702075801982,1,3897,638,1,76,72,36,1090,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,3898,7460145027,179593543673,1,3898,638,1,78,74,37,985,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,3899,6113785842,719560718358,1,3899,638,1,76,72,36,1062,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,3900,4999035246,696588681694,1,3900,638,1,83,78,39,925,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,3901,9326723861,882924496900,1,3901,639,1,81,76,38,1056,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,3902,5160901548,108130507663,1,3902,639,1,95,90,45,1062,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,3903,2716380572,642404504330,1,3903,639,1,74,70,35,1073,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,3904,6115929363,434075678566,1,3904,640,1,89,84,42,1016,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,3905,8389287926,890903159372,1,3905,640,1,83,78,39,1060,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,3906,5787041200,639670387083,1,3906,640,1,77,72,36,1075,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,3907,9494448909,196392991257,1,3907,640,1,80,76,38,1107,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,3908,6879313676,970294174845,1,3908,641,1,72,68,34,950,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,3909,2446378358,247010204911,1,3909,642,1,96,92,46,1029,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,3910,9245105725,751965993278,1,3910,641,1,94,90,45,1118,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,3911,3231999573,222232814665,1,3911,641,1,83,78,39,949,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,3912,7974011580,135794245936,1,3912,643,1,70,66,33,944,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,3913,4502764276,456021138791,1,3913,644,1,96,92,46,1097,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,3914,8163191648,167310084221,1,3914,644,1,98,94,47,1143,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,3915,9842061423,969259592711,1,3915,644,1,72,68,34,1109,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,3916,1712795565,232557918604,1,3916,644,1,77,72,36,1002,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,3917,7186307317,594919250726,1,3917,644,1,83,78,39,947,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,3918,6073705971,790175351979,1,3918,644,1,96,92,46,1041,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,3919,9645729056,410095344597,1,3919,644,1,93,88,44,1122,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,3920,9743686308,549958316491,1,3920,645,1,90,86,43,949,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,3921,5964156942,607214872275,1,3921,645,1,75,70,35,1099,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,3922,7126830448,785606859847,1,3922,645,1,93,88,44,1046,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,3923,1214755729,480038918638,1,3923,645,1,78,74,37,910,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,3924,4268475396,169291062480,1,3924,645,1,96,92,46,1003,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,3925,9419225677,537605918181,1,3925,645,1,84,80,40,1144,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,3926,4840385240,101503266446,1,3926,645,1,87,82,41,1125,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,3927,8036705851,907526475888,1,3927,645,1,93,88,44,983,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,3928,2834239610,628384543607,1,3928,645,1,77,72,36,931,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,3929,6506157579,203747329132,1,3929,645,1,77,72,36,983,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,3930,1189367477,230852947691,1,3930,645,1,95,90,45,1033,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,3931,6444636696,929655881187,1,3931,645,1,99,94,47,1031,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,3932,3466529274,194310397855,1,3932,645,1,74,70,35,1004,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,3933,3442089488,506760775482,1,3933,645,1,76,72,36,1011,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,3934,3237161506,766098378000,1,3934,645,1,78,74,37,960,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,3935,6779010360,439752008713,1,3935,645,1,87,82,41,1103,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,3936,1489201460,989255137565,1,3936,645,1,99,94,47,990,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,3937,5982550624,135310738966,1,3937,645,1,70,66,33,1085,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,3938,4925754793,751055052635,1,3938,645,1,71,66,33,961,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,3939,3974666264,652064836673,1,3939,645,1,82,78,39,1111,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,3940,1855423941,978159616946,1,3940,645,1,94,90,45,945,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,3941,5539326762,780149977603,1,3941,645,1,79,74,37,1084,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,3942,4438226678,215146924261,1,3942,645,1,77,72,36,1086,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,3943,5920698783,104083053733,1,3943,646,1,72,68,34,919,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,3944,3967986547,711765463089,1,3944,647,1,99,94,47,1139,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,3945,6400638274,914061181473,1,3945,647,1,88,84,42,934,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,3946,4354772028,950100238658,1,3946,647,1,94,90,45,931,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,3947,7779485649,422197099646,1,3947,647,1,91,86,43,1150,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,3948,1680934255,521855865098,1,3948,647,1,81,76,38,946,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,3949,9861139638,109207638219,1,3949,647,1,73,68,34,933,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,3950,7574867085,874954331185,1,3950,647,1,90,86,43,1078,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,3951,5645897809,743380179612,1,3951,647,1,73,68,34,1134,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,3952,6850485635,516836473991,1,3952,647,1,76,72,36,1107,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,3953,9449573234,439029865881,1,3953,647,1,80,76,38,1001,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,3954,3890687249,750164281790,1,3954,647,1,72,68,34,963,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,3955,6233629679,610645210365,1,3955,647,1,85,80,40,1128,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,3956,4253492634,681885831112,1,3956,647,1,71,66,33,1133,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,3957,6351641957,753772134996,1,3957,647,1,73,68,34,1017,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,3958,4172816390,464803713757,1,3958,647,1,74,70,35,1012,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,3959,9405817193,894261067377,1,3959,647,1,82,78,39,995,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,3960,1926909665,498665921638,1,3960,647,1,98,94,47,925,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,3961,2285617127,143792321746,1,3961,647,1,99,94,47,922,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,3962,7772136568,164337532376,1,3962,647,1,80,76,38,1142,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,3963,9368647114,664158683135,1,3963,648,1,83,78,39,1072,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,3964,8230006997,640982615193,1,3964,648,1,73,68,34,1145,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,3965,2676890821,760600027990,1,3965,648,1,98,94,47,962,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
inventory.productinventory,3966,2047074237,892484160779,1,3966,648,1,84,80,40,1104,2021-09-04 22:14:18.279095,2021-09-04 22:14:18.279095
