model,id,product_id,category_id
inventory.product_category,4474,4474,5
inventory.product_category,4475,4475,5
inventory.product_category,4476,4476,5
inventory.product_category,4477,4477,5
inventory.product_category,4478,4478,5
inventory.product_category,4479,4479,5
inventory.product_category,4480,4480,5
inventory.product_category,4481,4481,5
inventory.product_category,4482,4482,5
inventory.product_category,4483,4483,5
inventory.product_category,4484,4484,5
inventory.product_category,4485,4485,16
inventory.product_category,4486,4486,16
inventory.product_category,4487,4487,16
inventory.product_category,4488,4488,16
inventory.product_category,4489,4489,5
inventory.product_category,4490,4490,7
inventory.product_category,4491,4491,8
inventory.product_category,4492,4492,13
inventory.product_category,4493,4493,20
inventory.product_category,4494,4494,8
inventory.product_category,4495,4495,4
inventory.product_category,4496,4496,5
inventory.product_category,4497,4497,5
inventory.product_category,4498,4498,5
inventory.product_category,4499,4499,5
inventory.product_category,4500,4500,8
inventory.product_category,4501,4501,5
inventory.product_category,4502,4502,5
inventory.product_category,4503,4503,5
inventory.product_category,4504,4504,5
inventory.product_category,4505,4505,5
inventory.product_category,4506,4506,13
inventory.product_category,4507,4507,5
inventory.product_category,4508,4508,13
inventory.product_category,4509,4509,4
inventory.product_category,4510,4510,8
inventory.product_category,4511,4511,5
inventory.product_category,4512,4512,8
inventory.product_category,4513,4513,8
inventory.product_category,4514,4514,8
inventory.product_category,4515,4515,5
inventory.product_category,4516,4516,5
inventory.product_category,4517,4517,5
inventory.product_category,4518,4518,5
inventory.product_category,4519,4519,5
inventory.product_category,4520,4520,5
inventory.product_category,4521,4521,5
inventory.product_category,4522,4522,5
inventory.product_category,4523,4523,5
inventory.product_category,4524,4524,5
inventory.product_category,4525,4525,6
inventory.product_category,4526,4526,5
inventory.product_category,4527,4527,5
inventory.product_category,4528,4528,5
inventory.product_category,4529,4529,5
inventory.product_category,4530,4530,5
inventory.product_category,4531,4531,8
inventory.product_category,4532,4532,5
inventory.product_category,4533,4533,8
inventory.product_category,4534,4534,5
inventory.product_category,4535,4535,13
inventory.product_category,4536,4536,5
inventory.product_category,4537,4537,7
inventory.product_category,4538,4538,8
inventory.product_category,4539,4539,5
inventory.product_category,4540,4540,5
inventory.product_category,4541,4541,5
inventory.product_category,4542,4542,5
inventory.product_category,4543,4543,8
inventory.product_category,4544,4544,5
inventory.product_category,4545,4545,5
inventory.product_category,4546,4546,7
inventory.product_category,4547,4547,7
inventory.product_category,4548,4548,5
inventory.product_category,4549,4549,5
inventory.product_category,4550,4550,5
inventory.product_category,4551,4551,5
inventory.product_category,4552,4552,5
inventory.product_category,4553,4553,5
inventory.product_category,4554,4554,5
inventory.product_category,4555,4555,5
inventory.product_category,4556,4556,5
inventory.product_category,4557,4557,5
inventory.product_category,4558,4558,5
inventory.product_category,4559,4559,9
inventory.product_category,4560,4560,8
inventory.product_category,4561,4561,5
inventory.product_category,4562,4562,5
inventory.product_category,4563,4563,8
inventory.product_category,4564,4564,5
inventory.product_category,4565,4565,5
inventory.product_category,4566,4566,5
inventory.product_category,4567,4567,5
inventory.product_category,4568,4568,5
inventory.product_category,4569,4569,5
inventory.product_category,4570,4570,5
inventory.product_category,4571,4571,5
inventory.product_category,4572,4572,5
inventory.product_category,4573,4573,5
inventory.product_category,4574,4574,5
inventory.product_category,4575,4575,5
inventory.product_category,4576,4576,5
inventory.product_category,4577,4577,5
inventory.product_category,4578,4578,5
inventory.product_category,4579,4579,5
inventory.product_category,4580,4580,5
inventory.product_category,4581,4581,5
inventory.product_category,4582,4582,7
inventory.product_category,4583,4583,7
inventory.product_category,4584,4584,8
inventory.product_category,4585,4585,8
inventory.product_category,4586,4586,13
inventory.product_category,4587,4587,5
inventory.product_category,4588,4588,5
inventory.product_category,4589,4589,5
inventory.product_category,4590,4590,5
inventory.product_category,4591,4591,8
inventory.product_category,4592,4592,9
inventory.product_category,4593,4593,30
inventory.product_category,4594,4594,9
inventory.product_category,4595,4595,8
inventory.product_category,4596,4596,13
inventory.product_category,4597,4597,5
inventory.product_category,4598,4598,4
inventory.product_category,4599,4599,8
inventory.product_category,4600,4600,5
inventory.product_category,4601,4601,9
inventory.product_category,4602,4602,8
inventory.product_category,4603,4603,5
inventory.product_category,4604,4604,8
inventory.product_category,4605,4605,5
inventory.product_category,4606,4606,9
inventory.product_category,4607,4607,9
inventory.product_category,4608,4608,5
inventory.product_category,4609,4609,5
inventory.product_category,4610,4610,5
inventory.product_category,4611,4611,5
inventory.product_category,4612,4612,5
inventory.product_category,4613,4613,5
inventory.product_category,4614,4614,9
inventory.product_category,4615,4615,5
inventory.product_category,4616,4616,5
inventory.product_category,4617,4617,8
inventory.product_category,4618,4618,5
inventory.product_category,4619,4619,5
inventory.product_category,4620,4620,9
inventory.product_category,4621,4621,9
inventory.product_category,4622,4622,9
inventory.product_category,4623,4623,8
inventory.product_category,4624,4624,5
inventory.product_category,4625,4625,16
inventory.product_category,4626,4626,8
inventory.product_category,4627,4627,5
inventory.product_category,4628,4628,5
inventory.product_category,4629,4629,5
inventory.product_category,4630,4630,5
inventory.product_category,4631,4631,5
inventory.product_category,4632,4632,5
inventory.product_category,4633,4633,9
inventory.product_category,4634,4634,5
inventory.product_category,4635,4635,5
inventory.product_category,4636,4636,5
inventory.product_category,4637,4637,5
inventory.product_category,4638,4638,5
inventory.product_category,4639,4639,9
inventory.product_category,4640,4640,5
inventory.product_category,4641,4641,5
inventory.product_category,4642,4642,5
inventory.product_category,4643,4643,8
inventory.product_category,4644,4644,13
inventory.product_category,4645,4645,5
inventory.product_category,4646,4646,5
inventory.product_category,4647,4647,13
inventory.product_category,4648,4648,5
inventory.product_category,4649,4649,5
inventory.product_category,4650,4650,5
inventory.product_category,4651,4651,5
inventory.product_category,4652,4652,5
inventory.product_category,4653,4653,4
inventory.product_category,4654,4654,5
inventory.product_category,4655,4655,5
inventory.product_category,4656,4656,8
inventory.product_category,4657,4657,5
inventory.product_category,4658,4658,5
inventory.product_category,4659,4659,5
inventory.product_category,4660,4660,13
inventory.product_category,4661,4661,5
inventory.product_category,4662,4662,9
inventory.product_category,4663,4663,5
inventory.product_category,4664,4664,5
inventory.product_category,4665,4665,5
inventory.product_category,4666,4666,13
inventory.product_category,4667,4667,5
inventory.product_category,4668,4668,5
inventory.product_category,4669,4669,5
inventory.product_category,4670,4670,5
inventory.product_category,4671,4671,13
inventory.product_category,4672,4672,5
inventory.product_category,4673,4673,5
inventory.product_category,4674,4674,5
inventory.product_category,4675,4675,13
inventory.product_category,4676,4676,5
inventory.product_category,4677,4677,5
inventory.product_category,4678,4678,5
inventory.product_category,4679,4679,5
inventory.product_category,4680,4680,9
inventory.product_category,4681,4681,5
inventory.product_category,4682,4682,13
inventory.product_category,4683,4683,5
inventory.product_category,4684,4684,5
inventory.product_category,4685,4685,5
inventory.product_category,4686,4686,5
inventory.product_category,4687,4687,5
inventory.product_category,4688,4688,18
inventory.product_category,4689,4689,8
inventory.product_category,4690,4690,13
inventory.product_category,4691,4691,5
inventory.product_category,4692,4692,5
inventory.product_category,4693,4693,5
inventory.product_category,4694,4694,5
inventory.product_category,4695,4695,5
inventory.product_category,4696,4696,5
inventory.product_category,4697,4697,16
inventory.product_category,4698,4698,4
inventory.product_category,4699,4699,5
inventory.product_category,4700,4700,31
inventory.product_category,4701,4701,16
inventory.product_category,4702,4702,5
inventory.product_category,4703,4703,16
inventory.product_category,4704,4704,16
inventory.product_category,4705,4705,5
inventory.product_category,4706,4706,5
inventory.product_category,4707,4707,5
inventory.product_category,4708,4708,5
inventory.product_category,4709,4709,7
inventory.product_category,4710,4710,5
inventory.product_category,4711,4711,5
inventory.product_category,4712,4712,8
inventory.product_category,4713,4713,5
inventory.product_category,4714,4714,5
inventory.product_category,4715,4715,5
inventory.product_category,4716,4716,5
inventory.product_category,4717,4717,5
inventory.product_category,4718,4718,5
inventory.product_category,4719,4719,5
inventory.product_category,4720,4720,16
inventory.product_category,4721,4721,16
inventory.product_category,4722,4722,13
inventory.product_category,4723,4723,5
inventory.product_category,4724,4724,5
inventory.product_category,4725,4725,22
inventory.product_category,4726,4726,5
inventory.product_category,4727,4727,9
inventory.product_category,4728,4728,5
inventory.product_category,4729,4729,5
inventory.product_category,4730,4730,5
inventory.product_category,4731,4731,5
inventory.product_category,4732,4732,5
inventory.product_category,4733,4733,5
inventory.product_category,4734,4734,7
inventory.product_category,4735,4735,8
inventory.product_category,4736,4736,5
inventory.product_category,4737,4737,5
inventory.product_category,4738,4738,4
inventory.product_category,4739,4739,5
inventory.product_category,4740,4740,4
inventory.product_category,4741,4741,4
inventory.product_category,4742,4742,5
inventory.product_category,4743,4743,4
inventory.product_category,4744,4744,5
inventory.product_category,4745,4745,4
inventory.product_category,4746,4746,5
inventory.product_category,4747,4747,5
inventory.product_category,4748,4748,5
inventory.product_category,4749,4749,5
inventory.product_category,4750,4750,5
inventory.product_category,4751,4751,4
inventory.product_category,4752,4752,4
inventory.product_category,4753,4753,4
inventory.product_category,4754,4754,8
inventory.product_category,4755,4755,16
inventory.product_category,4756,4756,8
inventory.product_category,4757,4757,5
inventory.product_category,4758,4758,5
inventory.product_category,4759,4759,5
inventory.product_category,4760,4760,5
inventory.product_category,4761,4761,5
inventory.product_category,4762,4762,5
inventory.product_category,4763,4763,5
inventory.product_category,4764,4764,5
inventory.product_category,4765,4765,5
inventory.product_category,4766,4766,5
inventory.product_category,4767,4767,5
inventory.product_category,4768,4768,5
inventory.product_category,4769,4769,5
inventory.product_category,4770,4770,8
inventory.product_category,4771,4771,5
inventory.product_category,4772,4772,5
inventory.product_category,4773,4773,5
inventory.product_category,4774,4774,5
inventory.product_category,4775,4775,5
inventory.product_category,4776,4776,5
inventory.product_category,4777,4777,7
inventory.product_category,4778,4778,5
inventory.product_category,4779,4779,29
inventory.product_category,4780,4780,5
inventory.product_category,4781,4781,4
inventory.product_category,4782,4782,5
inventory.product_category,4783,4783,8
inventory.product_category,4784,4784,8
inventory.product_category,4785,4785,5
inventory.product_category,4786,4786,5
inventory.product_category,4787,4787,5
inventory.product_category,4788,4788,5
inventory.product_category,4789,4789,5
inventory.product_category,4790,4790,22
inventory.product_category,4791,4791,5
inventory.product_category,4792,4792,5
inventory.product_category,4793,4793,16
inventory.product_category,4794,4794,5
inventory.product_category,4795,4795,5
inventory.product_category,4796,4796,4
inventory.product_category,4797,4797,4
inventory.product_category,4798,4798,5
inventory.product_category,4799,4799,8
inventory.product_category,4800,4800,4
inventory.product_category,4801,4801,28
inventory.product_category,4802,4802,8
inventory.product_category,4803,4803,8
inventory.product_category,4804,4804,13
inventory.product_category,4805,4805,8
inventory.product_category,4806,4806,16
inventory.product_category,4807,4807,16
inventory.product_category,4808,4808,5
inventory.product_category,4809,4809,8
inventory.product_category,4810,4810,16
inventory.product_category,4811,4811,8
inventory.product_category,4812,4812,16
inventory.product_category,4813,4813,5
inventory.product_category,4814,4814,8
inventory.product_category,4815,4815,16
inventory.product_category,4816,4816,5
inventory.product_category,4817,4817,8
inventory.product_category,4818,4818,5
inventory.product_category,4819,4819,16
inventory.product_category,4820,4820,16
inventory.product_category,4821,4821,16
inventory.product_category,4822,4822,8
inventory.product_category,4823,4823,16
inventory.product_category,4824,4824,5
inventory.product_category,4825,4825,5
inventory.product_category,4826,4826,5
inventory.product_category,4827,4827,5
inventory.product_category,4828,4828,16
inventory.product_category,4829,4829,8
inventory.product_category,4830,4830,16
inventory.product_category,4831,4831,16
inventory.product_category,4832,4832,16
inventory.product_category,4833,4833,16
inventory.product_category,4834,4834,8
inventory.product_category,4835,4835,8
inventory.product_category,4836,4836,5
inventory.product_category,4837,4837,8
inventory.product_category,4838,4838,5
inventory.product_category,4839,4839,5
inventory.product_category,4840,4840,8
inventory.product_category,4841,4841,16
inventory.product_category,4842,4842,16
inventory.product_category,4843,4843,5
inventory.product_category,4844,4844,5
inventory.product_category,4845,4845,5
inventory.product_category,4846,4846,5
inventory.product_category,4847,4847,16
inventory.product_category,4848,4848,16
inventory.product_category,4849,4849,16
inventory.product_category,4850,4850,13
inventory.product_category,4851,4851,16
inventory.product_category,4852,4852,5
inventory.product_category,4853,4853,8
inventory.product_category,4854,4854,16
inventory.product_category,4855,4855,16
inventory.product_category,4856,4856,5
inventory.product_category,4857,4857,5
inventory.product_category,4858,4858,5
inventory.product_category,4859,4859,5
inventory.product_category,4860,4860,16
inventory.product_category,4861,4861,5
inventory.product_category,4862,4862,16
inventory.product_category,4863,4863,8
inventory.product_category,4864,4864,8
inventory.product_category,4865,4865,5
inventory.product_category,4866,4866,14
inventory.product_category,4867,4867,8
inventory.product_category,4868,4868,16
inventory.product_category,4869,4869,16
inventory.product_category,4870,4870,16
inventory.product_category,4871,4871,16
inventory.product_category,4872,4872,16
inventory.product_category,4873,4873,8
inventory.product_category,4874,4874,16
inventory.product_category,4875,4875,14
inventory.product_category,4876,4876,10
inventory.product_category,4877,4877,8
inventory.product_category,4878,4878,13
inventory.product_category,4879,4879,8
inventory.product_category,4880,4880,8
inventory.product_category,4881,4881,13
inventory.product_category,4882,4882,13
inventory.product_category,4883,4883,13
inventory.product_category,4884,4884,13
inventory.product_category,4885,4885,8
inventory.product_category,4886,4886,8
inventory.product_category,4887,4887,16
inventory.product_category,4888,4888,16
inventory.product_category,4889,4889,5
inventory.product_category,4890,4890,7
inventory.product_category,4891,4891,7
inventory.product_category,4892,4892,7
inventory.product_category,4893,4893,7
inventory.product_category,4894,4894,7
inventory.product_category,4895,4895,7
inventory.product_category,4896,4896,7
inventory.product_category,4897,4897,7
inventory.product_category,4898,4898,7
inventory.product_category,4899,4899,7
inventory.product_category,4900,4900,7
inventory.product_category,4901,4901,7
inventory.product_category,4902,4902,7
inventory.product_category,4903,4903,7
inventory.product_category,4904,4904,20
inventory.product_category,4905,4905,24
inventory.product_category,4906,4906,5
inventory.product_category,4907,4907,5
inventory.product_category,4908,4908,5
inventory.product_category,4909,4909,5
inventory.product_category,4910,4910,5
inventory.product_category,4911,4911,13
inventory.product_category,4912,4912,13
inventory.product_category,4913,4913,13
inventory.product_category,4914,4914,5
inventory.product_category,4915,4915,5
inventory.product_category,4916,4916,5
inventory.product_category,4917,4917,5
inventory.product_category,4918,4918,13
inventory.product_category,4919,4919,5
inventory.product_category,4920,4920,7
inventory.product_category,4921,4921,8
inventory.product_category,4922,4922,5
inventory.product_category,4923,4923,5
inventory.product_category,4924,4924,5
inventory.product_category,4925,4925,8
inventory.product_category,4926,4926,5
inventory.product_category,4927,4927,5
inventory.product_category,4928,4928,8
inventory.product_category,4929,4929,7
inventory.product_category,4930,4930,5
inventory.product_category,4931,4931,8
inventory.product_category,4932,4932,5
inventory.product_category,4933,4933,7
inventory.product_category,4934,4934,5
inventory.product_category,4935,4935,5
inventory.product_category,4936,4936,13
inventory.product_category,4937,4937,5
inventory.product_category,4938,4938,13
inventory.product_category,4939,4939,5
inventory.product_category,4940,4940,5
inventory.product_category,4941,4941,5
inventory.product_category,4942,4942,6
inventory.product_category,4943,4943,5
inventory.product_category,4944,4944,8
inventory.product_category,4945,4945,5
inventory.product_category,4946,4946,5
inventory.product_category,4947,4947,5
inventory.product_category,4948,4948,5
inventory.product_category,4949,4949,5
inventory.product_category,4950,4950,5
inventory.product_category,4951,4951,5
inventory.product_category,4952,4952,13
inventory.product_category,4953,4953,8
inventory.product_category,4954,4954,9
inventory.product_category,4955,4955,8
inventory.product_category,4956,4956,8
inventory.product_category,4957,4957,13
inventory.product_category,4958,4958,5
inventory.product_category,4959,4959,5
inventory.product_category,4960,4960,14
inventory.product_category,4961,4961,5
inventory.product_category,4962,4962,8
inventory.product_category,4963,4963,8
inventory.product_category,4964,4964,9
inventory.product_category,4965,4965,14
inventory.product_category,4966,4966,10
inventory.product_category,4967,4967,8
inventory.product_category,4968,4968,9
inventory.product_category,4969,4969,8
inventory.product_category,4970,4970,8
inventory.product_category,4971,4971,12
inventory.product_category,4972,4972,14
inventory.product_category,4973,4973,8
inventory.product_category,4974,4974,8
inventory.product_category,4975,4975,8
inventory.product_category,4976,4976,8
inventory.product_category,4977,4977,8
inventory.product_category,4978,4978,8
inventory.product_category,4979,4979,9
inventory.product_category,4980,4980,8
inventory.product_category,4981,4981,8
inventory.product_category,4982,4982,8
inventory.product_category,4983,4983,5
inventory.product_category,4984,4984,8
inventory.product_category,4985,4985,9
inventory.product_category,4986,4986,8
inventory.product_category,4987,4987,8
inventory.product_category,4988,4988,8
inventory.product_category,4989,4989,8
inventory.product_category,4990,4990,8
inventory.product_category,4991,4991,8
inventory.product_category,4992,4992,8
inventory.product_category,4993,4993,8
inventory.product_category,4994,4994,8
inventory.product_category,4995,4995,8
inventory.product_category,4996,4996,8
inventory.product_category,4997,4997,8
inventory.product_category,4998,4998,8
inventory.product_category,4999,4999,10
inventory.product_category,5000,5000,8
inventory.product_category,5001,5001,8
inventory.product_category,5002,5002,11
inventory.product_category,5003,5003,8
inventory.product_category,5004,5004,9
inventory.product_category,5005,5005,9
inventory.product_category,5006,5006,8
inventory.product_category,5007,5007,12
inventory.product_category,5008,5008,11
inventory.product_category,5009,5009,11
inventory.product_category,5010,5010,11
inventory.product_category,5011,5011,9
inventory.product_category,5012,5012,8
inventory.product_category,5013,5013,9
inventory.product_category,5014,5014,10
inventory.product_category,5015,5015,5
inventory.product_category,5016,5016,5
inventory.product_category,5017,5017,8
inventory.product_category,5018,5018,8
inventory.product_category,5019,5019,5
inventory.product_category,5020,5020,5
inventory.product_category,5021,5021,5
inventory.product_category,5022,5022,5
inventory.product_category,5023,5023,8
inventory.product_category,5024,5024,5
inventory.product_category,5025,5025,13
inventory.product_category,5026,5026,5
inventory.product_category,5027,5027,7
inventory.product_category,5028,5028,8
inventory.product_category,5029,5029,5
inventory.product_category,5030,5030,13
inventory.product_category,5031,5031,13
inventory.product_category,5032,5032,6
inventory.product_category,5033,5033,8
inventory.product_category,5034,5034,5
inventory.product_category,5035,5035,8
inventory.product_category,5036,5036,4
inventory.product_category,5037,5037,4
inventory.product_category,5038,5038,4
inventory.product_category,5039,5039,5
inventory.product_category,5040,5040,5
inventory.product_category,5041,5041,5
inventory.product_category,5042,5042,5
inventory.product_category,5043,5043,4
inventory.product_category,5044,5044,7
inventory.product_category,5045,5045,5
inventory.product_category,5046,5046,4
inventory.product_category,5047,5047,5
inventory.product_category,5048,5048,4
inventory.product_category,5049,5049,5
inventory.product_category,5050,5050,5
inventory.product_category,5051,5051,5
inventory.product_category,5052,5052,4
inventory.product_category,5053,5053,5
inventory.product_category,5054,5054,5
inventory.product_category,5055,5055,5
inventory.product_category,5056,5056,4
inventory.product_category,5057,5057,4
inventory.product_category,5058,5058,5
inventory.product_category,5059,5059,5
inventory.product_category,5060,5060,4
inventory.product_category,5061,5061,5
inventory.product_category,5062,5062,4
inventory.product_category,5063,5063,5
inventory.product_category,5064,5064,4
inventory.product_category,5065,5065,4
inventory.product_category,5066,5066,4
inventory.product_category,5067,5067,5
inventory.product_category,5068,5068,5
inventory.product_category,5069,5069,4
inventory.product_category,5070,5070,4
inventory.product_category,5071,5071,5
inventory.product_category,5072,5072,4
inventory.product_category,5073,5073,5
inventory.product_category,5074,5074,19
inventory.product_category,5075,5075,4
inventory.product_category,5076,5076,17
inventory.product_category,5077,5077,19
inventory.product_category,5078,5078,4
inventory.product_category,5079,5079,5
inventory.product_category,5080,5080,4
inventory.product_category,5081,5081,5
inventory.product_category,5082,5082,5
inventory.product_category,5083,5083,4
inventory.product_category,5084,5084,5
inventory.product_category,5085,5085,4
inventory.product_category,5086,5086,4
inventory.product_category,5087,5087,19
inventory.product_category,5088,5088,4
inventory.product_category,5089,5089,4
inventory.product_category,5090,5090,5
inventory.product_category,5091,5091,5
inventory.product_category,5092,5092,5
inventory.product_category,5093,5093,5
inventory.product_category,5094,5094,4
inventory.product_category,5095,5095,19
inventory.product_category,5096,5096,5
inventory.product_category,5097,5097,5
inventory.product_category,5098,5098,19
inventory.product_category,5099,5099,4
inventory.product_category,5100,5100,19
inventory.product_category,5101,5101,5
inventory.product_category,5102,5102,5
inventory.product_category,5103,5103,5
inventory.product_category,5104,5104,5
inventory.product_category,5105,5105,4
inventory.product_category,5106,5106,4
inventory.product_category,5107,5107,25
inventory.product_category,5108,5108,5
inventory.product_category,5109,5109,4
inventory.product_category,5110,5110,4
inventory.product_category,5111,5111,4
inventory.product_category,5112,5112,19
inventory.product_category,5113,5113,5
inventory.product_category,5114,5114,5
inventory.product_category,5115,5115,4
inventory.product_category,5116,5116,4
inventory.product_category,5117,5117,5
inventory.product_category,5118,5118,7
inventory.product_category,5119,5119,5
inventory.product_category,5120,5120,5
inventory.product_category,5121,5121,5
inventory.product_category,5122,5122,5
inventory.product_category,5123,5123,16
inventory.product_category,5124,5124,16
inventory.product_category,5125,5125,16
inventory.product_category,5126,5126,5
inventory.product_category,5127,5127,13
inventory.product_category,5128,5128,5
inventory.product_category,5129,5129,19
inventory.product_category,5130,5130,7
inventory.product_category,5131,5131,4
inventory.product_category,5132,5132,5
inventory.product_category,5133,5133,5
inventory.product_category,5134,5134,4
inventory.product_category,5135,5135,7
inventory.product_category,5136,5136,4
inventory.product_category,5137,5137,4
inventory.product_category,5138,5138,4
inventory.product_category,5139,5139,5
inventory.product_category,5140,5140,25
inventory.product_category,5141,5141,25
inventory.product_category,5142,5142,4
inventory.product_category,5143,5143,5
inventory.product_category,5144,5144,5
inventory.product_category,5145,5145,4
inventory.product_category,5146,5146,4
inventory.product_category,5147,5147,4
inventory.product_category,5148,5148,8
inventory.product_category,5149,5149,5
inventory.product_category,5150,5150,5
inventory.product_category,5151,5151,4
inventory.product_category,5152,5152,5
inventory.product_category,5153,5153,25
inventory.product_category,5154,5154,4
inventory.product_category,5155,5155,4
inventory.product_category,5156,5156,17
inventory.product_category,5157,5157,4
inventory.product_category,5158,5158,4
inventory.product_category,5159,5159,5
inventory.product_category,5160,5160,4
inventory.product_category,5161,5161,5
inventory.product_category,5162,5162,5
inventory.product_category,5163,5163,4
inventory.product_category,5164,5164,4
inventory.product_category,5165,5165,4
inventory.product_category,5166,5166,4
inventory.product_category,5167,5167,4
inventory.product_category,5168,5168,5
inventory.product_category,5169,5169,4
inventory.product_category,5170,5170,19
inventory.product_category,5171,5171,4
inventory.product_category,5172,5172,4
inventory.product_category,5173,5173,4
inventory.product_category,5174,5174,7
inventory.product_category,5175,5175,4
inventory.product_category,5176,5176,4
inventory.product_category,5177,5177,5
inventory.product_category,5178,5178,4
inventory.product_category,5179,5179,4
inventory.product_category,5180,5180,7
inventory.product_category,5181,5181,17
inventory.product_category,5182,5182,4
inventory.product_category,5183,5183,5
inventory.product_category,5184,5184,4
inventory.product_category,5185,5185,5
inventory.product_category,5186,5186,5
inventory.product_category,5187,5187,19
inventory.product_category,5188,5188,5
inventory.product_category,5189,5189,4
inventory.product_category,5190,5190,5
inventory.product_category,5191,5191,4
inventory.product_category,5192,5192,4
inventory.product_category,5193,5193,4
inventory.product_category,5194,5194,5
inventory.product_category,5195,5195,5
inventory.product_category,5196,5196,4
inventory.product_category,5197,5197,4
inventory.product_category,5198,5198,4
inventory.product_category,5199,5199,4
inventory.product_category,5200,5200,5
inventory.product_category,5201,5201,4
inventory.product_category,5202,5202,19
inventory.product_category,5203,5203,4
inventory.product_category,5204,5204,5
inventory.product_category,5205,5205,5
inventory.product_category,5206,5206,25
inventory.product_category,5207,5207,4
inventory.product_category,5208,5208,8
inventory.product_category,5209,5209,7
inventory.product_category,5210,5210,4
inventory.product_category,5211,5211,25
inventory.product_category,5212,5212,4
inventory.product_category,5213,5213,5
inventory.product_category,5214,5214,4
inventory.product_category,5215,5215,5
inventory.product_category,5216,5216,5
inventory.product_category,5217,5217,4
inventory.product_category,5218,5218,19
inventory.product_category,5219,5219,4
inventory.product_category,5220,5220,7
inventory.product_category,5221,5221,5
inventory.product_category,5222,5222,5
inventory.product_category,5223,5223,4
inventory.product_category,5224,5224,18
inventory.product_category,5225,5225,5
inventory.product_category,5226,5226,4
inventory.product_category,5227,5227,19
inventory.product_category,5228,5228,5
inventory.product_category,5229,5229,4
inventory.product_category,5230,5230,4
inventory.product_category,5231,5231,5
inventory.product_category,5232,5232,5
inventory.product_category,5233,5233,13
inventory.product_category,5234,5234,4
inventory.product_category,5235,5235,4
inventory.product_category,5236,5236,4
inventory.product_category,5237,5237,4
inventory.product_category,5238,5238,4
inventory.product_category,5239,5239,4
inventory.product_category,5240,5240,4
inventory.product_category,5241,5241,4
inventory.product_category,5242,5242,4
inventory.product_category,5243,5243,19
inventory.product_category,5244,5244,4
inventory.product_category,5245,5245,4
inventory.product_category,5246,5246,4
inventory.product_category,5247,5247,4
inventory.product_category,5248,5248,4
inventory.product_category,5249,5249,5
inventory.product_category,5250,5250,4
inventory.product_category,5251,5251,19
inventory.product_category,5252,5252,5
inventory.product_category,5253,5253,5
inventory.product_category,5254,5254,4
inventory.product_category,5255,5255,7
inventory.product_category,5256,5256,7
inventory.product_category,5257,5257,#N/A
inventory.product_category,5258,5258,4
inventory.product_category,5259,5259,4
inventory.product_category,5260,5260,5
inventory.product_category,5261,5261,4
inventory.product_category,5262,5262,4
inventory.product_category,5263,5263,4
inventory.product_category,5264,5264,4
inventory.product_category,5265,5265,5
inventory.product_category,5266,5266,4
inventory.product_category,5267,5267,4
inventory.product_category,5268,5268,4
inventory.product_category,5269,5269,4
inventory.product_category,5270,5270,5
inventory.product_category,5271,5271,4
inventory.product_category,5272,5272,4
inventory.product_category,5273,5273,5
inventory.product_category,5274,5274,19
inventory.product_category,5275,5275,4
inventory.product_category,5276,5276,4
inventory.product_category,5277,5277,4
inventory.product_category,5278,5278,4
inventory.product_category,5279,5279,5
inventory.product_category,5280,5280,4
inventory.product_category,5281,5281,5
inventory.product_category,5282,5282,4
inventory.product_category,5283,5283,4
inventory.product_category,5284,5284,13
inventory.product_category,5285,5285,5
inventory.product_category,5286,5286,19
inventory.product_category,5287,5287,5
inventory.product_category,5288,5288,4
inventory.product_category,5289,5289,4
inventory.product_category,5290,5290,5
inventory.product_category,5291,5291,4
inventory.product_category,5292,5292,4
inventory.product_category,5293,5293,4
inventory.product_category,5294,5294,5
inventory.product_category,5295,5295,4
inventory.product_category,5296,5296,5
inventory.product_category,5297,5297,4
inventory.product_category,5298,5298,4
inventory.product_category,5299,5299,5
inventory.product_category,5300,5300,5
inventory.product_category,5301,5301,5
inventory.product_category,5302,5302,4
inventory.product_category,5303,5303,4
inventory.product_category,5304,5304,5
inventory.product_category,5305,5305,5
inventory.product_category,5306,5306,5
inventory.product_category,5307,5307,4
inventory.product_category,5308,5308,4
inventory.product_category,5309,5309,19
inventory.product_category,5310,5310,4
inventory.product_category,5311,5311,4
inventory.product_category,5312,5312,4
inventory.product_category,5313,5313,5
inventory.product_category,5314,5314,19
inventory.product_category,5315,5315,5
inventory.product_category,5316,5316,4
inventory.product_category,5317,5317,5
inventory.product_category,5318,5318,19
inventory.product_category,5319,5319,5
inventory.product_category,5320,5320,5
inventory.product_category,5321,5321,5
inventory.product_category,5322,5322,7
inventory.product_category,5323,5323,4
inventory.product_category,5324,5324,5
inventory.product_category,5325,5325,4
inventory.product_category,5326,5326,5
inventory.product_category,5327,5327,4
inventory.product_category,5328,5328,5
inventory.product_category,5329,5329,5
inventory.product_category,5330,5330,4
inventory.product_category,5331,5331,5
inventory.product_category,5332,5332,4
inventory.product_category,5333,5333,4
inventory.product_category,5334,5334,4
inventory.product_category,5335,5335,4
inventory.product_category,5336,5336,5
inventory.product_category,5337,5337,7
inventory.product_category,5338,5338,5
inventory.product_category,5339,5339,4
inventory.product_category,5340,5340,4
inventory.product_category,5341,5341,17
inventory.product_category,5342,5342,4
inventory.product_category,5343,5343,7
inventory.product_category,5344,5344,4
inventory.product_category,5345,5345,5
inventory.product_category,5346,5346,5
inventory.product_category,5347,5347,5
